test_category,exp_folder,sch_file,rel_path,capacity_mAh,schedule_desc,n_steps,n_groups_expanded,total_tc,first_record_interval_s,first_chamber_c,category_summary
성능,260310_260312_05_이근준_4991mAh_Gen5P ATL MP1 8M Fresh 보관 용량 측정 2cycle SOC30 setting,260310_260312_05_이근준_4991mAh_Gen5P ATL MP1 8M Fresh 보관 용량 측정 2cycle SOC30 setting.sch,성능\260310_260312_05_이근준_4991mAh_Gen5P ATL MP1 8M Fresh 보관 용량 측정 2cycle SOC30 setting\M01Ch047[047]\260310_260312_05_이근준_4991mAh_Gen5P ATL MP1 8M Fresh 보관 용량 측정 2cycle SOC30 setting.sch,4991.0,4.53V_Si_4991mAh 0.2C recovery capacity + SOC30,14,3,4,60.0,0,"INIT:1, FORMATION:1, HYSTERESIS_CHG:1"
성능,260310_260312_05_이근준_4991mAh_Gen5P ATL MP1 8M Fresh 보관 용량 측정 2cycle SOC30 setting,260310_260312_05_이근준_4991mAh_Gen5P ATL MP1 8M Fresh 보관 용량 측정 2cycle SOC30 setting.sch,성능\260310_260312_05_이근준_4991mAh_Gen5P ATL MP1 8M Fresh 보관 용량 측정 2cycle SOC30 setting\M01Ch048[048]\260310_260312_05_이근준_4991mAh_Gen5P ATL MP1 8M Fresh 보관 용량 측정 2cycle SOC30 setting.sch,4991.0,4.53V_Si_4991mAh 0.2C recovery capacity + SOC30,14,3,4,60.0,0,"INIT:1, FORMATION:1, HYSTERESIS_CHG:1"
성능,260316_260320_05_현혜정_6330mAh_LWN 25P(after LT50cy) 0.5C-10min volt hysteresis,260316_260320_05_현혜정_6330mAh_LWN 25P(after LT50cy) 0.5C-10min volt hysteresis.sch,성능\260316_260320_05_현혜정_6330mAh_LWN 25P(after LT50cy) 0.5C-10min volt hysteresis\M01Ch044[044]\260316_260320_05_현혜정_6330mAh_LWN 25P(after LT50cy) 0.5C-10min volt hysteresis.sch,6330.0,Si25P 6330mAh 0.5C-10min Voltage hysteresis test,136,23,23,60.0,0,"HYSTERESIS_DCHG:9, HYSTERESIS_CHG:9, CHG_DCHG:4, INIT:1"
성능,260316_270318_00_이성일_5882mAh_M47 ATL ECT GITT,260316_270318_00_이성일_5882mAh_M47 ATL ECT GITT.sch,성능\260316_270318_00_이성일_5882mAh_M47 ATL ECT GITT\M01Ch005[005]\260316_270318_00_이성일_5882mAh_M47 ATL ECT GITT.sch,5882.0,5882mAh_ECT ����11 GITT,28,3,122,1.0,23.0,"GITT_PULSE:1, REST_LONG:1, TERMINATION:1"
성능,260316_270318_00_이성일_5882mAh_M47 ATL ECT GITT,260316_270318_00_이성일_5882mAh_M47 ATL ECT GITT.sch,성능\260316_270318_00_이성일_5882mAh_M47 ATL ECT GITT\M01Ch006[006]\260316_270318_00_이성일_5882mAh_M47 ATL ECT GITT.sch,5882.0,5882mAh_ECT ����11 GITT,28,3,122,1.0,23.0,"GITT_PULSE:1, REST_LONG:1, TERMINATION:1"
성능,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter1,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter1.sch,성능\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter1\M01Ch021[021]\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter1.sch,5882.0,5882mAh_ECT ����01,89,16,45,60.0,23.0,"RPT:8, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter10,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter10.sch,성능\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter10\M01Ch030[030]\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter10.sch,5882.0,5882mAh_ECT ����10,62,12,47,60.0,23.0,"REST_LONG:3, RPT:3, ACCEL:1, CHARGE_SET:1, FORMATION:1, CHG_DCHG:1, DCHG_SET:1, TERMINATION:1"
성능,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter10,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter10_000.sch,성능\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter10\M01Ch030[030]\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter10_000.sch,5882.0,5882mAh_ECT ����10,62,12,47,60.0,23.0,"REST_LONG:3, RPT:3, ACCEL:1, CHARGE_SET:1, FORMATION:1, CHG_DCHG:1, DCHG_SET:1, TERMINATION:1"
성능,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter2,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter2.sch,성능\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter2\M01Ch022[022]\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter2.sch,5882.0,5882mAh_ECT ����02,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:3, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter3,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter3.sch,성능\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter3\M01Ch023[023]\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter3.sch,5882.0,5882mAh_ECT ����03,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:4, REST_LONG:3, ACCEL:1, CHARGE_SET:1, DCHG_SET:1, TERMINATION:1"
성능,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter4,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter4.sch,성능\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter4\M01Ch024[024]\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter4.sch,5882.0,5882mAh_ECT ����04,89,16,45,60.0,23.0,"RPT:6, REST_LONG:3, POWER_CHG:3, ACCEL:1, CHARGE_SET:1, CHG_DCHG:1, TERMINATION:1"
성능,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter5,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter5.sch,성능\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter5\M01Ch025[025]\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter5.sch,5882.0,5882mAh_ECT ����05,89,16,45,60.0,23.0,"RPT:7, REST_LONG:3, CHG_DCHG:2, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, TERMINATION:1"
성능,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter6,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter6.sch,성능\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter6\M01Ch026[026]\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter6.sch,5882.0,5882mAh_ECT ����06,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:4, REST_LONG:3, ACCEL:1, CHARGE_SET:1, DCHG_SET:1, TERMINATION:1"
성능,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter7,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter7.sch,성능\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter7\M01Ch027[027]\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter7.sch,5882.0,5882mAh_ECT ����07,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:3, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter8,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter8.sch,성능\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter8\M01Ch028[028]\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter8.sch,5882.0,5882mAh_ECT ����08,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:3, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter9,260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter9.sch,성능\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter9\M01Ch029[029]\260316_270318_00_이성일_5882mAh_M47 ATL ECT parameter9.sch,5882.0,5882mAh_ECT ����09,89,16,45,60.0,23.0,"RPT:5, REST_LONG:3, CHG_DCHG:2, POWER_CHG:2, ACCEL:1, CHARGE_SET:1, DCHG_SET:1, TERMINATION:1"
성능,260317_260325_05_현혜정_4986mAh_SDI Gen5+ MP1 0.2C-10min volt hysteresis,260317_260325_05_현혜정_4986mAh_SDI Gen5+ MP1 0.2C-10min volt hysteresis.sch,성능\260317_260325_05_현혜정_4986mAh_SDI Gen5+ MP1 0.2C-10min volt hysteresis\M01Ch014[014]\260317_260325_05_현혜정_4986mAh_SDI Gen5+ MP1 0.2C-10min volt hysteresis.sch,4986.0,4986mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,136,23,23,60.0,0,"HYSTERESIS_DCHG:9, HYSTERESIS_CHG:9, RPT:4, INIT:1"
성능,260319_260326_05_현혜정_6330mAh_LWN 25P(after LT50cy) 0.2C-10min volt hysteresis,260319_260326_05_현혜정_6330mAh_LWN 25P(after LT50cy) 0.2C-10min volt hysteresis.sch,성능\260319_260326_05_현혜정_6330mAh_LWN 25P(after LT50cy) 0.2C-10min volt hysteresis\M01Ch044[044]\260319_260326_05_현혜정_6330mAh_LWN 25P(after LT50cy) 0.2C-10min volt hysteresis.sch,6330.0,Si25P 6330mAh 0.2C-10min Voltage hysteresis test,136,23,23,60.0,0,"HYSTERESIS_DCHG:9, HYSTERESIS_CHG:9, RPT:4, INIT:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter1,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter1.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter1\M01Ch017[017]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter1.sch,4860.0,4860mAh_ECT ����01,89,16,45,60.0,23.0,"RPT:8, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter1,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter1_000.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter1\M01Ch017[017]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter1_000.sch,4860.0,4860mAh_ECT ����01,89,16,45,60.0,23.0,"RPT:8, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter1,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter1_001.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter1\M01Ch017[017]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter1_001.sch,4860.0,4860mAh_ECT ����01,89,16,45,60.0,23.0,"RPT:8, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter10,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter10.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter10\M01Ch026[026]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter10.sch,4860.0,4860mAh_ECT ����10_����,58,11,46,60.0,23.0,"REST_LONG:3, RPT:3, ACCEL:1, FORMATION:1, CHG_DCHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter10,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter10_000.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter10\M01Ch026[026]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter10_000.sch,4860.0,4860mAh_ECT ����10_����,58,11,46,60.0,23.0,"REST_LONG:3, RPT:3, ACCEL:1, FORMATION:1, CHG_DCHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter11 GITT,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter11 GITT.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter11 GITT\M01Ch007[007]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter11 GITT.sch,4860.0,4860mAh_ECT ����11 GITT,28,3,122,1.0,-10.0,"GITT_PULSE:1, REST_LONG:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter11 GITT,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter11 GITT.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter11 GITT\M01Ch008[008]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter11 GITT.sch,4860.0,4860mAh_ECT ����11 GITT,28,3,122,1.0,-10.0,"GITT_PULSE:1, REST_LONG:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter2,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter2.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter2\M01Ch018[018]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter2.sch,4860.0,4860mAh_ECT ����02,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:3, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter2,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter2_000.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter2\M01Ch018[018]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter2_000.sch,4860.0,4860mAh_ECT ����02,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:3, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter2,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter2_001.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter2\M01Ch018[018]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter2_001.sch,4860.0,4860mAh_ECT ����02,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:3, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter3,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter3.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter3\M01Ch019[019]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter3.sch,4860.0,4860mAh_ECT ����03,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:4, REST_LONG:3, ACCEL:1, CHARGE_SET:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter3,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter3_000.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter3\M01Ch019[019]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter3_000.sch,4860.0,4860mAh_ECT ����03,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:4, REST_LONG:3, ACCEL:1, CHARGE_SET:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter3,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter3_001.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter3\M01Ch019[019]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter3_001.sch,4860.0,4860mAh_ECT ����03,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:4, REST_LONG:3, ACCEL:1, CHARGE_SET:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter4,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter4.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter4\M01Ch020[020]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter4.sch,4860.0,4860mAh_ECT ����04,89,16,45,60.0,23.0,"RPT:6, REST_LONG:3, POWER_CHG:3, ACCEL:1, CHARGE_SET:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter4,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter4_000.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter4\M01Ch020[020]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter4_000.sch,4860.0,4860mAh_ECT ����04,89,16,45,60.0,23.0,"RPT:6, REST_LONG:3, POWER_CHG:3, ACCEL:1, CHARGE_SET:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter4,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter4_001.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter4\M01Ch020[020]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter4_001.sch,4860.0,4860mAh_ECT ����04,89,16,45,60.0,23.0,"RPT:6, REST_LONG:3, POWER_CHG:3, ACCEL:1, CHARGE_SET:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter5,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter5.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter5\M01Ch021[021]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter5.sch,4860.0,4860mAh_ECT ����05,89,16,45,60.0,23.0,"RPT:7, REST_LONG:3, ACCEL:1, CHARGE_SET:1, CHG_DCHG:1, DCHG_SET:1, POWER_CHG:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter5,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter5_000.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter5\M01Ch021[021]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter5_000.sch,4860.0,4860mAh_ECT ����05,89,16,45,60.0,23.0,"RPT:7, REST_LONG:3, ACCEL:1, CHARGE_SET:1, CHG_DCHG:1, DCHG_SET:1, POWER_CHG:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter5,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter5_001.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter5\M01Ch021[021]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter5_001.sch,4860.0,4860mAh_ECT ����05,89,16,45,60.0,23.0,"RPT:7, REST_LONG:3, ACCEL:1, CHARGE_SET:1, CHG_DCHG:1, DCHG_SET:1, POWER_CHG:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter6,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter6.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter6\M01Ch022[022]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter6.sch,4860.0,4860mAh_ECT ����06,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:4, REST_LONG:3, ACCEL:1, CHARGE_SET:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter6,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter6_000.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter6\M01Ch022[022]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter6_000.sch,4860.0,4860mAh_ECT ����06,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:4, REST_LONG:3, ACCEL:1, CHARGE_SET:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter6,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter6_001.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter6\M01Ch022[022]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter6_001.sch,4860.0,4860mAh_ECT ����06,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:4, REST_LONG:3, ACCEL:1, CHARGE_SET:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter7,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter7.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter7\M01Ch023[023]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter7.sch,4860.0,4860mAh_ECT ����07,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:3, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter7,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter7_000.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter7\M01Ch023[023]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter7_000.sch,4860.0,4860mAh_ECT ����07,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:3, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter7,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter7_001.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter7\M01Ch023[023]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter7_001.sch,4860.0,4860mAh_ECT ����07,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:3, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter8,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter8.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter8\M01Ch024[024]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter8.sch,4860.0,4860mAh_ECT ����08,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:3, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter8,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter8_000.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter8\M01Ch024[024]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter8_000.sch,4860.0,4860mAh_ECT ����08,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:3, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter8,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter8_001.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter8\M01Ch024[024]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter8_001.sch,4860.0,4860mAh_ECT ����08,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:3, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter9,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter9.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter9\M01Ch025[025]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter9.sch,4860.0,4860mAh_ECT ����09,89,16,45,60.0,23.0,"RPT:5, REST_LONG:3, DCHG_SET:2, POWER_CHG:2, ACCEL:1, CHARGE_SET:1, CHG_DCHG:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter9,260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter9_000.sch,성능\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter9\M01Ch025[025]\260326_260329_00_류성택_4860mAh_A17 ATL ECT parameter9_000.sch,4860.0,4860mAh_ECT ����09,89,16,45,60.0,23.0,"RPT:5, REST_LONG:3, DCHG_SET:2, POWER_CHG:2, ACCEL:1, CHARGE_SET:1, CHG_DCHG:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter1,260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter1.sch,성능\260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter1\M01Ch027[027]\260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter1.sch,4860.0,4860mAh_ECT ����01,89,16,45,60.0,23.0,"RPT:8, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter1,260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter1_000.sch,성능\260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter1\M01Ch027[027]\260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter1_000.sch,4860.0,4860mAh_ECT ����01,89,16,45,60.0,23.0,"RPT:8, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter11 GITT,260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter11 GITT.sch,성능\260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter11 GITT\M01Ch001[001]\260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter11 GITT.sch,4860.0,4860mAh_ECT ����11 GITT,28,3,122,1.0,-10.0,"GITT_PULSE:1, REST_LONG:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter11 GITT,260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter11 GITT.sch,성능\260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter11 GITT\M01Ch002[002]\260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter11 GITT.sch,4860.0,4860mAh_ECT ����11 GITT,28,3,122,1.0,-10.0,"GITT_PULSE:1, REST_LONG:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter2,260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter2.sch,성능\260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter2\M01Ch028[028]\260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter2.sch,4860.0,4860mAh_ECT ����02,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:3, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
성능,260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter2,260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter2_000.sch,성능\260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter2\M01Ch028[028]\260326_260329_00_류성택_4860mAh_A17 SDI ECT parameter2_000.sch,4860.0,4860mAh_ECT ����02,89,16,45,60.0,23.0,"RPT:5, CHG_DCHG:3, REST_LONG:3, ACCEL:1, CHARGE_SET:1, POWER_CHG:1, DCHG_SET:1, TERMINATION:1"
